GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC02_EST_VC62,HC02_MOE_VC62,HC03_EST_VC62,HC03_MOE_VC62,HC01_EST_VC65,HC01_MOE_VC65,HC02_EST_VC65,HC02_MOE_VC65,HC03_EST_VC65,HC03_MOE_VC65,HC01_EST_VC66,HC01_MOE_VC66,HC02_EST_VC66,HC02_MOE_VC66,HC03_EST_VC66,HC03_MOE_VC66,HC01_EST_VC67,HC01_MOE_VC67,HC02_EST_VC67,HC02_MOE_VC67,HC03_EST_VC67,HC03_MOE_VC67,HC01_EST_VC68,HC01_MOE_VC68,HC02_EST_VC68,HC02_MOE_VC68,HC03_EST_VC68,HC03_MOE_VC68,HC01_EST_VC69,HC01_MOE_VC69,HC02_EST_VC69,HC02_MOE_VC69,HC03_EST_VC69,HC03_MOE_VC69,HC01_EST_VC70,HC01_MOE_VC70,HC02_EST_VC70,HC02_MOE_VC70,HC03_EST_VC70,HC03_MOE_VC70
0400000US01,1,Alabama,1995472,6442,1052977,4608,942495,4539,94.6,0.1,94.3,0.2,95,0.2,85.4,0.2,84.5,0.2,86.5,0.3,9.2,0.2,9.8,0.2,8.5,0.2,7.1,0.1,7.5,0.2,6.7,0.2,1.3,0.1,1.4,0.1,1.2,0.1,0.7,0.1,0.9,0.1,0.6,0.1,1.06,0.01,1.06,0.01,1.05,0.01,0.4,0.1,0.4,0.1,0.4,0.1,1.1,0.1,1.2,0.1,1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.9,0.1,1.1,0.1,0.7,0.1,2.8,0.1,2.8,0.1,2.8,0.1,95.4,0.1,94.4,0.2,96.5,0.1,72.7,0.2,69.4,0.3,76.3,0.3,22.7,0.2,25,0.3,20.2,0.3,4.6,0.1,5.6,0.2,3.5,0.1,66.2,0.3,64.7,0.3,68,0.3,29.4,0.2,27,0.3,32.1,0.3,36.8,0.3,37.7,0.4,35.9,0.3,33.8,0.3,35.3,0.3,32,0.3,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,1939804,6638,1023860,4744,915944,4468,5.7,0.1,7.7,0.2,3.5,0.2,4.8,0.1,6.6,0.2,2.8,0.1,6,0.1,7.8,0.2,4.1,0.1,10.3,0.2,12.5,0.3,7.8,0.2,11.9,0.2,12.1,0.2,11.6,0.2,16.2,0.2,14.1,0.2,18.6,0.3,12.7,0.2,9.8,0.2,16.1,0.3,7.8,0.2,7.2,0.2,8.5,0.3,3.4,0.1,2.7,0.1,4.2,0.2,21.1,0.2,19.6,0.3,22.9,0.3,12.2,0.2,11.4,0.2,13,0.3,14.8,0.2,13.5,0.2,16.2,0.3,17.1,0.2,16.6,0.2,17.8,0.3,15.8,0.2,15.5,0.2,16.1,0.3,6.5,0.1,6.4,0.2,6.6,0.2,14.8,0.2,15.1,0.2,14.5,0.2,5.6,0.1,5.9,0.2,5.2,0.2,7.3,0.2,8.1,0.2,6.3,0.2,6,0.1,7.6,0.2,4.3,0.1,24.4,0.1,26,0.1,22.6,0.1,1982950,6586,1046811,4560,936139,4629,2,0.1,2,0.1,2.1,0.1,20,0.2,16.4,0.3,23.9,0.3,41,0.3,42.8,0.4,39,0.4,37,0.3,38.8,0.4,35.1,0.3,7.9,(X),(X),(X),(X),(X),9.6,(X),(X),(X),(X),(X),10.7,(X),(X),(X),(X),(X),16.9,(X),(X),(X),(X),(X),12.8,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
0400000US02,2,Alaska,356987,2290,198902,1546,158085,1495,80.5,0.4,77.9,0.6,83.7,0.6,67.9,0.6,66.4,0.7,69.8,0.7,12.6,0.4,11.6,0.5,13.9,0.5,9.9,0.4,8.9,0.5,11.2,0.5,1.6,0.2,1.4,0.2,1.9,0.3,1.1,0.1,1.3,0.2,0.8,0.1,1.09,0.01,1.09,0.01,1.1,0.01,1.6,0.2,1.8,0.3,1.4,0.2,7.8,0.3,8.7,0.4,6.6,0.3,1,0.1,1.3,0.2,0.6,0.1,4.5,0.2,5.9,0.3,2.8,0.2,4.6,0.3,4.3,0.4,4.8,0.3,99.6,0.1,99.5,0.1,99.8,0.1,92.6,0.3,89.9,0.4,96,0.3,7,0.3,9.5,0.4,3.7,0.3,0.4,0.1,0.5,0.1,0.2,0.1,97.1,0.2,96.9,0.2,97.3,0.2,70,0.3,67.7,0.5,72.9,0.5,27.1,0.3,29.2,0.5,24.4,0.6,2.9,0.2,3.1,0.2,2.7,0.2,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,340683,2417,190253,1627,150430,1603,4,0.3,5,0.4,2.6,0.3,3.4,0.2,4.6,0.4,1.8,0.2,5.4,0.3,7,0.4,3.4,0.3,7.4,0.3,9.2,0.4,5.1,0.4,9.2,0.3,9.9,0.5,8.2,0.5,12.5,0.4,12.3,0.5,12.8,0.6,16.3,0.4,14.5,0.5,18.5,0.6,10.5,0.4,9.2,0.5,12.2,0.6,6.7,0.3,5.4,0.4,8.3,0.4,24.7,0.5,22.9,0.6,26.9,0.7,25.3,0.6,25.2,0.7,25.3,0.7,19.9,0.6,19.5,0.7,20.5,0.7,19,0.5,18.3,0.7,19.9,0.7,14.3,0.5,13.7,0.6,15.1,0.7,3.9,0.3,3.7,0.3,4.3,0.4,7.2,0.3,7.3,0.5,7,0.4,2.4,0.2,2.6,0.3,2.1,0.3,3.2,0.2,3.5,0.3,2.8,0.3,4.8,0.2,6.3,0.4,3,0.3,19,0.3,20.6,0.4,17.1,0.3,341266,2174,186183,1428,155083,1525,5.5,0.3,5.3,0.3,5.8,0.3,22.2,0.6,21.2,0.7,23.4,0.7,40.6,0.8,40.9,0.9,40.2,1,31.7,0.7,32.6,0.8,30.6,0.8,7.4,(X),(X),(X),(X),(X),8.4,(X),(X),(X),(X),(X),9,(X),(X),(X),(X),(X),15.4,(X),(X),(X),(X),(X),10.8,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US04,4,Arizona,2777754,7744,1491390,5036,1286364,4783,87.6,0.2,87.1,0.2,88.1,0.2,76.5,0.2,76.1,0.3,77,0.3,11.1,0.2,11,0.2,11.1,0.2,8.5,0.2,8.3,0.2,8.7,0.2,1.5,0.1,1.5,0.1,1.5,0.1,1,0.1,1.1,0.1,0.9,0.1,1.07,0.01,1.08,0.01,1.07,0.01,2.1,0.1,2,0.1,2.2,0.1,2,0.1,2.1,0.1,2,0.1,1,0.1,1.4,0.1,0.6,0.1,1.8,0.1,2.2,0.1,1.2,0.1,5.5,0.1,5.2,0.2,6,0.1,98.3,0.1,97.9,0.1,98.8,0.1,94,0.1,93.1,0.2,95.1,0.2,4.3,0.1,4.8,0.1,3.7,0.1,1.7,0.1,2.1,0.1,1.2,0.1,93.8,0.1,93.7,0.1,93.9,0.1,43.6,0.2,41.9,0.3,45.7,0.3,50.1,0.2,51.8,0.3,48.2,0.3,6.2,0.1,6.3,0.1,6.1,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,2623650,8085,1414533,5499,1209117,4942,6.8,0.1,9,0.2,4.1,0.2,5.7,0.1,7.5,0.2,3.5,0.1,5.7,0.1,6.7,0.2,4.6,0.1,9.8,0.1,11,0.2,8.3,0.2,9.5,0.1,9.1,0.2,10,0.2,14.4,0.1,13.1,0.2,15.8,0.2,10.8,0.2,8.9,0.2,13,0.2,9.6,0.1,8.6,0.2,10.7,0.2,4.2,0.1,3.6,0.1,5,0.1,23.6,0.2,22.5,0.2,24.9,0.3,12.3,0.2,11.1,0.2,13.7,0.2,13.8,0.2,13,0.2,14.7,0.2,15.4,0.2,14.9,0.2,15.9,0.2,15.5,0.2,15.6,0.3,15.5,0.2,7.1,0.1,7.1,0.2,7,0.2,15.1,0.2,16,0.2,14.2,0.3,7.1,0.1,7.4,0.2,6.7,0.2,7.7,0.1,8,0.2,7.3,0.2,6,0.1,6.8,0.2,5,0.2,24.8,0.1,25.9,0.1,23.5,0.1,2757897,7732,1478831,4976,1279066,4703,3.1,0.1,3.1,0.1,3,0.1,23.4,0.2,21.3,0.3,25.8,0.3,44,0.3,45,0.3,42.9,0.4,29.5,0.3,30.5,0.4,28.4,0.4,10.1,(X),(X),(X),(X),(X),11.1,(X),(X),(X),(X),(X),12.4,(X),(X),(X),(X),(X),19.3,(X),(X),(X),(X),(X),15.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US05,5,Arkansas,1236999,5389,657119,3490,579880,3239,93.3,0.2,92.9,0.2,93.8,0.2,82.6,0.3,82.2,0.4,83,0.4,10.8,0.2,10.8,0.3,10.8,0.3,8.2,0.2,8.1,0.2,8.2,0.3,1.6,0.1,1.4,0.1,1.8,0.1,1,0.1,1.2,0.1,0.8,0.1,1.07,0.01,1.07,0.01,1.07,0.01,0.4,0.1,0.5,0.1,0.4,0.1,1.8,0.1,1.9,0.1,1.6,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.1,0.1,1.4,0.1,0.7,0.1,3.2,0.1,3.1,0.2,3.3,0.2,96.3,0.1,95.6,0.2,97,0.1,74.8,0.2,72.4,0.4,77.5,0.3,21.5,0.2,23.3,0.4,19.5,0.3,3.7,0.1,4.4,0.2,3,0.1,68.2,0.4,67.1,0.4,69.4,0.4,35.2,0.3,32.7,0.4,37.9,0.4,33.1,0.4,34.4,0.4,31.5,0.4,31.8,0.4,32.9,0.4,30.6,0.4,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,1197343,5641,636655,3637,560688,3287,4.8,0.2,6.2,0.2,3.1,0.2,3.7,0.1,4.8,0.2,2.4,0.2,5.3,0.1,6.5,0.2,3.9,0.2,9.3,0.2,11.5,0.3,6.9,0.3,11.2,0.2,12.4,0.3,10,0.3,17.7,0.3,15.9,0.3,19.6,0.4,14.8,0.3,11.7,0.3,18.3,0.4,8.5,0.2,7.9,0.3,9.1,0.3,3.3,0.1,2.6,0.2,4,0.2,21.4,0.2,20.4,0.4,22.6,0.4,18.9,0.3,18.1,0.3,19.8,0.4,17.3,0.3,16.7,0.3,18,0.3,17.4,0.3,16.9,0.4,18.1,0.3,14.3,0.3,14,0.3,14.6,0.3,5.4,0.2,5.3,0.2,5.6,0.2,11.4,0.2,11.9,0.3,10.9,0.3,4.5,0.1,4.7,0.2,4.3,0.2,5.5,0.2,6,0.2,5,0.2,5.1,0.2,6.4,0.2,3.7,0.2,21.6,0.1,23,0.2,20.1,0.2,1228400,5367,652712,3519,575688,3270,2.2,0.1,2.1,0.2,2.4,0.1,21,0.3,18.6,0.4,23.7,0.4,44,0.4,45.1,0.5,42.7,0.5,32.8,0.4,34.2,0.4,31.3,0.5,6.6,(X),(X),(X),(X),(X),7.6,(X),(X),(X),(X),(X),8.3,(X),(X),(X),(X),(X),13.8,(X),(X),(X),(X),(X),9.9,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
0400000US06,6,California,16869052,17483,9215308,13231,7653744,12990,84.2,0.1,84.5,0.1,83.9,0.1,73.4,0.1,73.6,0.1,73.1,0.1,10.8,0.1,10.8,0.1,10.8,0.1,8.1,0.1,8,0.1,8.2,0.1,1.6,0.1,1.6,0.1,1.6,0.1,1.1,0.1,1.2,0.1,1,0.1,1.08,0.01,1.08,0.01,1.08,0.01,5.2,0.1,4.9,0.1,5.7,0.1,2.7,0.1,2.6,0.1,2.8,0.1,1.1,0.1,1.5,0.1,0.7,0.1,1.4,0.1,1.7,0.1,1.1,0.1,5.3,0.1,4.9,0.1,5.9,0.1,99.5,0.1,99.4,0.1,99.7,0.1,82.6,0.1,80.5,0.1,85.2,0.1,16.9,0.1,18.9,0.1,14.5,0.1,0.5,0.1,0.6,0.1,0.3,0.1,95.1,0.1,94.9,0.1,95.4,0.1,35.2,0.1,33.1,0.1,37.9,0.1,59.9,0.1,61.8,0.1,57.5,0.1,4.9,0.1,5.1,0.1,4.6,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,15968724,18784,8768042,14238,7200682,13651,5.5,0.1,7.3,0.1,3.4,0.1,4.4,0.1,5.9,0.1,2.6,0.1,4.7,0.1,5.8,0.1,3.4,0.1,8.6,0.1,10.2,0.1,6.7,0.1,8.4,0.1,8.6,0.1,8.3,0.1,13.7,0.1,13,0.1,14.6,0.1,10.9,0.1,9.2,0.1,13.1,0.1,11.7,0.1,10.6,0.1,13.1,0.1,5.9,0.1,5,0.1,7,0.1,26,0.1,24.5,0.1,27.9,0.1,10.2,0.1,9.2,0.1,11.4,0.1,13.1,0.1,12.2,0.1,14.2,0.1,15.3,0.1,14.7,0.1,16,0.1,14.6,0.1,14.4,0.1,14.9,0.1,5.8,0.1,5.8,0.1,5.8,0.1,15,0.1,15.6,0.1,14.4,0.1,6.7,0.1,6.9,0.1,6.4,0.1,8.4,0.1,8.9,0.1,7.8,0.1,10.8,0.1,12.3,0.1,9.1,0.1,28,0.1,29.4,0.1,26.2,0.1,16719777,17477,9121147,13254,7598630,13131,3.5,0.1,3.5,0.1,3.6,0.1,20,0.1,18.5,0.1,21.9,0.1,39.6,0.1,40.4,0.1,38.6,0.1,36.9,0.1,37.7,0.1,35.9,0.1,8.3,(X),(X),(X),(X),(X),9.6,(X),(X),(X),(X),(X),11.1,(X),(X),(X),(X),(X),17,(X),(X),(X),(X),(X),12.9,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
0400000US08,8,Colorado,2606591,6533,1412280,4548,1194311,4330,84.8,0.2,84.6,0.2,85,0.2,75.3,0.2,74.7,0.3,76,0.3,9.5,0.1,9.9,0.2,9,0.2,7.2,0.1,7.4,0.2,7,0.2,1.3,0.1,1.4,0.1,1.3,0.1,0.9,0.1,1.1,0.1,0.8,0.1,1.07,0.01,1.07,0.01,1.06,0.01,3.2,0.1,3.1,0.1,3.3,0.1,3,0.1,3.1,0.1,2.8,0.1,1.3,0.1,1.7,0.1,0.9,0.1,1.1,0.1,1.4,0.1,0.7,0.1,6.7,0.1,6.2,0.2,7.3,0.1,98.7,0.1,98.2,0.1,99.2,0.1,65.5,0.2,63.2,0.3,68.3,0.3,33.1,0.2,35,0.3,30.9,0.3,1.3,0.1,1.8,0.1,0.8,0.1,86.4,0.1,86.2,0.2,86.6,0.2,37.1,0.2,34.7,0.3,39.8,0.3,49.3,0.2,51.4,0.3,46.8,0.3,13.6,0.1,13.8,0.2,13.4,0.2,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,100,0.1,100,0.1,100,0.1,2432720,6764,1325066,4555,1107654,4340,4,0.1,5.2,0.1,2.6,0.1,3.7,0.1,4.9,0.2,2.3,0.1,5.1,0.1,6.3,0.2,3.7,0.1,8.9,0.1,10.6,0.2,6.9,0.2,10.7,0.1,11.1,0.2,10.1,0.2,15.4,0.2,14.8,0.2,16,0.2,13,0.2,11.5,0.2,14.8,0.2,10.6,0.1,9.9,0.2,11.5,0.2,5.5,0.1,4.6,0.1,6.6,0.2,23.1,0.2,21.1,0.3,25.4,0.3,13.5,0.2,12.2,0.2,15,0.2,14.1,0.2,13.4,0.2,14.9,0.2,16,0.2,15.5,0.2,16.6,0.2,15.3,0.2,15.2,0.2,15.5,0.3,6.6,0.1,6.5,0.2,6.7,0.2,13.8,0.2,14.3,0.2,13.1,0.3,6.7,0.1,7,0.2,6.3,0.1,7.4,0.1,7.9,0.1,6.7,0.2,6.7,0.1,7.9,0.2,5.3,0.2,24.8,0.1,26.2,0.1,23.2,0.1,2580952,6532,1396557,4563,1184395,4352,2.3,0.1,2.4,0.1,2.2,0.1,19.6,0.2,17.4,0.2,22.2,0.3,43.4,0.3,44.3,0.3,42.3,0.4,34.7,0.3,35.9,0.3,33.2,0.3,9.1,(X),(X),(X),(X),(X),10.3,(X),(X),(X),(X),(X),11.3,(X),(X),(X),(X),(X),16.8,(X),(X),(X),(X),(X),13.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
0400000US09,9,Connecticut,1748352,5314,905077,3466,843275,3732,86.6,0.2,86,0.2,87.1,0.3,78.3,0.2,77.6,0.3,79.2,0.3,8.2,0.1,8.4,0.2,8,0.2,6.5,0.1,6.5,0.1,6.5,0.2,1,0.1,1.1,0.1,0.8,0.1,0.8,0.1,0.9,0.1,0.6,0.1,1.05,0.01,1.06,0.01,1.05,0.01,4.8,0.1,5.1,0.2,4.5,0.2,3,0.1,3.2,0.2,2.9,0.1,0.3,0.1,0.5,0.1,0.2,0.1,0.9,0.1,1,0.1,0.7,0.1,4.4,0.1,4.2,0.1,4.6,0.1,93.5,0.1,91.9,0.2,95.2,0.1,73.7,0.2,70.5,0.3,77.1,0.3,19.7,0.2,21.3,0.3,18,0.2,6.5,0.1,8.1,0.2,4.8,0.1,60,0.2,59.5,0.2,60.5,0.3,18.8,0.2,17.7,0.3,19.9,0.3,41.2,0.2,41.7,0.3,40.6,0.4,40,0.2,40.5,0.2,39.5,0.3,100,0.1,100,0.1,100,0.1,29.7,0.3,27.9,0.3,31.6,0.4,70.3,0.3,72.1,0.3,68.4,0.4,0,0.1,0,0.1,0,0.1,1671682,5435,867083,3575,804599,3618,2.7,0.1,3.7,0.1,1.6,0.1,2.5,0.1,3.6,0.1,1.3,0.1,4,0.1,5.4,0.2,2.6,0.1,8.2,0.2,10.1,0.3,6.2,0.2,10.6,0.2,11.6,0.3,9.5,0.2,15,0.2,15.3,0.3,14.8,0.3,13.3,0.2,11.8,0.2,14.9,0.3,13.6,0.2,11.9,0.2,15.4,0.3,7,0.1,5.5,0.2,8.5,0.2,23.1,0.2,21.2,0.3,25.2,0.3,12.6,0.2,11.6,0.3,13.8,0.2,15.1,0.2,14.1,0.3,16.2,0.3,16,0.2,15.2,0.3,17,0.3,15.8,0.2,15.3,0.3,16.4,0.3,6.3,0.1,6.2,0.2,6.5,0.2,12.7,0.2,13.1,0.3,12.2,0.3,6.4,0.1,7,0.2,5.8,0.2,6.6,0.1,7.4,0.2,5.8,0.2,8.3,0.2,10.2,0.2,6.3,0.2,25.4,0.1,27.3,0.2,23.5,0.1,1722779,5282,892914,3471,829865,3775,3.5,0.1,3.4,0.2,3.7,0.1,19.8,0.3,17.3,0.3,22.4,0.4,42.8,0.4,44.2,0.4,41.4,0.4,33.9,0.3,35.1,0.4,32.5,0.4,7.2,(X),(X),(X),(X),(X),8.3,(X),(X),(X),(X),(X),9.9,(X),(X),(X),(X),(X),16.3,(X),(X),(X),(X),(X),10.8,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
